Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2011-04-11,35.06940841674805,35.30488594133373,34.85074892286645,35.002127168575896,2761151
2011-04-13,35.40580368041992,35.59082025919955,34.665728239946084,34.68254855110937,5725109
2011-04-15,35.33852005004883,35.55717951773207,35.20396213250428,35.33852005004883,2726721
2011-04-18,35.052589416503906,35.70856336001979,34.934849509135326,35.321707575247075,3846832
2011-04-19,34.80028533935547,35.2376019838431,34.64890711508553,35.2376019838431,2130742
2011-04-20,35.06940841674805,35.23760697450052,34.68255036511397,35.23760697450052,3816903
2011-04-21,35.1871452331543,35.3217054450804,34.918027090641,35.06940761422522,3804886
2011-04-25,35.17031478881836,35.456253160610046,34.98529825789952,34.98529825789952,1583736
2011-04-26,35.08622741699219,35.37216588560834,34.68255132349922,35.32170722942385,4390914
2011-04-27,35.103031158447266,35.32169055514877,34.901194347651185,35.15349207214974,2846797
2011-04-28,35.00212478637695,35.15350530312258,34.86756686186838,35.03576540817349,5158203
2011-04-29,35.17031478881836,35.489893774234325,34.86755839155277,35.002116283373425,3615042
2011-05-02,35.792659759521484,35.92721996872593,34.98530762965022,34.98530762965022,5731198
2011-05-03,34.98530578613281,35.82629849432459,34.850745584018895,35.658099952686236,3804669
2011-05-04,35.08622741699219,35.18714701070019,34.49753244859106,34.86757019840737,4044546
2011-05-05,34.262046813964844,35.08621911852842,33.908829460198035,34.985301830028014,5204752
2011-05-06,34.68254089355469,34.86755971282286,34.278864921457604,34.3461438699174,2973311
2011-05-09,34.54799270629883,34.91802816749478,34.480713738930376,34.69937095321258,3424009
2011-05-10,34.43024826049805,34.884385222670325,34.312510653469474,34.49752721899132,1276536
2011-05-11,35.03577423095703,35.15351415555565,34.362979876312096,34.362979876312096,5173641
2011-05-12,34.11066436767578,35.035756127299656,34.04338542324351,35.035756127299656,2199955
2011-05-13,34.09385681152344,34.54799384861959,33.9929372164644,34.07703649879042,3389298
2011-05-16,34.245235443115234,34.37979566513215,34.07703687659839,34.17795647277631,2643860
2011-05-17,34.144309997558594,34.480707050486714,34.09384907081626,34.24522728836621,2042475
2011-05-18,34.09385681152344,34.6152728182126,34.00975752919741,34.24523506344247,3314783
2011-05-19,33.25286865234375,34.295700811990756,33.084670064099996,34.11068190865476,2532955
2011-05-20,33.97611999511719,34.177956908708346,33.084666212404166,33.185585809869295,1959647
2011-05-23,33.505157470703125,33.74063497427379,33.30331830687756,33.74063497427379,1694918
2011-05-24,33.23604202270508,34.110675427935924,33.101484090210604,33.622900070969806,9876185
2011-05-25,32.64734649658203,33.45470092124434,32.44550960142061,33.30332039819967,5753045
2011-05-26,32.14275360107422,32.93328778212742,31.957734720259733,32.79872755910822,4935316
2011-05-27,32.84918975830078,32.95010935910158,32.19321577510435,32.19321577510435,4500032
2011-05-30,33.30331802368164,33.38741729433736,32.68098478963254,32.96692094105876,8167114
2011-05-31,33.9929313659668,34.11067125349472,33.3033169133146,33.37059815266693,7467651
2011-06-01,33.85837936401367,34.060218554648806,33.589261203613184,33.82473873846147,1794961
2011-06-02,33.38741683959961,34.043392966850796,33.30331757008933,33.63971692946916,4461069
2011-06-03,33.97611999511719,34.278876506173475,33.38742272346045,33.38742272346045,5649415
2011-06-06,34.144309997558594,34.22840926079062,33.53879484602027,33.90883023543809,4910297
2011-06-07,34.12750244140625,34.2116017360645,33.92566322169071,34.02658283154848,6516069
2011-06-08,34.09385681152344,34.144317749722475,33.757459682219334,33.824738651812346,14162904
2011-06-09,34.144309997558594,34.26204759728032,33.94247085326631,33.976111471094534,6989160
2011-06-10,34.043392181396484,34.24522905476115,33.807914688468394,34.14431175874813,7661567
2011-06-13,34.497528076171875,34.64890858821652,33.82473391184446,33.97611442388911,2849421
2011-06-14,34.88439178466797,34.98531138206089,34.36297576592042,34.36297576592042,4458752
2011-06-15,34.245235443115234,34.934850022102125,34.093857189517884,34.90121167760219,2533103
2011-06-16,34.3125114440918,34.48070998486992,33.92565343149889,34.17795124266607,2472762
2011-06-17,34.54799270629883,34.64891229802098,34.16113465158705,34.1779549637639,2524363
2011-06-20,34.29570007324219,34.8843951194145,33.320146913638766,34.329338421362735,6194464
2011-06-21,34.09385681152344,34.46389456629356,33.774279994952344,34.24523506344247,5126564
2011-06-22,34.41342544555664,34.44706606302388,33.99292913390863,34.093848704971855,2408781
2011-06-23,34.39661407470703,34.581630662566376,34.2452335481473,34.329332826752065,3746535
2011-06-24,34.86757278442383,35.035771359298906,34.245237144850385,34.312518399871756,5675164
2011-06-27,36.44862365722656,36.785020644945426,34.39660111960625,34.39660111960625,29869389
2011-06-28,36.70094299316406,36.970058916618804,36.364545807506225,36.80186032378988,13872282
2011-06-29,37.03733444213867,37.17189238302447,36.633656056803154,36.76821627902802,13356359
2011-06-30,36.83549118041992,37.50828537320649,36.347715846917424,37.003689728616564,30432762
2011-07-01,37.08778762817383,37.25598617013672,36.80184919430141,37.00368835719238,23953730
2011-07-04,37.15507507324219,37.474651919680944,36.902777202684334,37.12143672597136,5307022
2011-07-05,36.86913299560547,37.12143082606428,36.330896711424444,37.003690925981275,10665833
2011-07-06,36.684120178222656,36.902777421466766,36.51592159685357,36.75139915450244,3270036
2011-07-07,36.98686599731445,37.1046058827001,36.482270399385015,36.835487774203344,5856910
2011-07-08,36.73456954956055,37.25598547620131,36.61683194118276,36.75138985971129,12625687
2011-07-11,36.330894470214844,36.60001259570378,35.75901759804883,36.51591332407216,2848918
2011-07-12,36.398170471191406,36.66728857479446,35.843113954759126,36.22997194160682,2954427
2011-07-13,37.07096862792969,37.44100634586201,36.39817443629916,36.43181505841621,3819442
2011-07-14,36.70094299316406,37.10461915968559,36.43182478836991,36.83550095489143,10479376
2011-07-15,37.08778762817383,37.74376148556138,36.44863408125031,36.44863408125031,8242815
2011-07-18,36.785030364990234,37.306444008661906,36.68411078574005,37.15506578045598,2085379
2011-07-19,36.953224182128906,37.12142269894384,36.532727890091586,36.56636622465154,2972184
2011-07-20,36.71774673461914,37.15506336201228,36.61682944327641,36.885945261975074,4177419
2011-07-21,36.330894470214844,36.83549010000456,36.044956034131836,36.667291556741326,3008285
2011-07-22,36.852317810058594,37.05415473369742,36.11224452737112,36.33090176498133,3369044
2011-07-25,36.49909591674805,36.835493030032765,36.09541983707417,36.80185240616873,7429567
2011-07-26,36.66728973388672,36.953228155754765,36.07859486173139,36.33089266408367,5770592
2011-07-27,36.04495620727539,36.71775038356015,35.82629901251835,36.549551839488956,7214188
2011-07-28,35.50672149658203,35.99449912065484,34.86756791387394,35.6917403593677,13905358
2011-07-29,35.35533905029297,36.21315201654205,34.43024712776404,34.985303650084546,9768024
2011-08-01,36.1458740234375,36.56637036306466,35.35533999240298,35.35533999240298,4672455
2011-08-02,36.31406784057617,36.43180771290792,35.91039186325618,36.12904901891416,3239197
2011-08-03,35.2039680480957,36.21315944327798,34.68255203765038,35.84312168584219,12800281
2011-08-04,35.153507232666016,35.96085938670983,34.91802742984257,35.523542686044884,6939466
2011-08-05,34.41342544555664,34.88438268340552,33.69017270205746,33.807912581854296,12075758
2011-08-08,34.46388244628906,34.934837349157235,33.101474095461384,33.15193273457646,13716718
2011-08-09,34.27887725830078,34.884392575038326,33.30332416985165,33.30332416985165,7228990
2011-08-10,34.833919525146484,35.11985791128042,34.329323983501915,34.497522497383436,5126905
2011-08-11,34.64890670776367,35.069403037647284,34.41342693795798,34.430247247421036,6299073
2011-08-12,34.85074996948242,35.18714709508985,34.64891306292137,34.901210907126945,6421148
2011-08-16,34.85074996948242,35.28806668903988,34.682551406678705,35.00212821973796,4242848
2011-08-17,34.699371337890625,35.22078733311973,34.547993089298686,34.547993089298686,7430913
2011-08-18,34.53116226196289,34.934838229065655,34.194765242487534,34.81710064105226,5110388
2011-08-19,33.9929313659668,34.497526973077385,33.48833575885621,33.639716266060304,5245806
2011-08-22,34.7161865234375,34.85074443979487,33.555617080504554,33.976113420794654,3059716
2011-08-23,34.043392181396484,35.11986235002392,33.976113223608266,34.76664496996247,2837432
2011-08-24,34.32932662963867,34.564806392294486,33.740631785676186,34.44706651096658,6888368
2011-08-25,33.53879928588867,34.480711615045536,33.303319492595335,34.3293310961173,13758009
2011-08-26,32.78190231323242,33.639715276350536,32.49596389841352,33.53879570162984,9286925
2011-08-29,33.62289047241211,33.69016941945276,32.630517448543955,32.69779867692288,6345123
2011-08-30,33.70699691772461,34.00975338466788,33.387417858759335,33.97611504464017,3821904
2011-09-02,33.42106628417969,35.32171164574711,33.08466911731883,34.716196289129705,8166250
2011-09-05,32.68098449707031,33.47151626535397,32.52960626751291,33.35377865629319,7422597
2011-09-06,32.493560791015625,33.02177317820923,32.11869979079434,33.02177317820923,14848826
2011-09-07,32.9876823425293,33.311424557997675,32.578744685565326,32.61282378659326,11526455
2011-09-08,32.78321838378906,33.32846788449081,32.49355292545645,33.26031198578741,7049237
2011-09-09,32.74913787841797,33.03880332436335,32.5276306393358,32.74913787841797,6782680
2011-09-12,32.152774810791016,32.61283122421653,31.863109319215727,32.39132163916637,5271294
2011-09-13,32.237972259521484,32.493558658056365,32.1186976824419,32.323167725699776,4033213
2011-09-14,32.35723876953125,32.493550557002294,31.88014289123389,32.391315560861834,4248247
2011-09-15,32.71506881713867,32.851382961633384,31.999428225073146,32.4424451502995,8283475
2011-09-16,33.95891189575195,34.1633818833581,32.629861598460614,32.851371136879656,6853575
2011-09-19,33.37958908081055,34.16338775320488,33.243274961960616,33.53294044232636,3721222
2011-09-20,33.669246673583984,34.044107549491045,33.3114253485953,33.3114253485953,4399666
2011-09-21,33.822601318359375,33.97595498055212,33.4477427168565,33.49885906353772,2182138
2011-09-22,32.80026626586914,33.54998832804692,32.61283806139997,33.53294877007465,3792171
2011-09-23,32.73210906982422,33.12400964361708,32.27205488894806,32.544678561582,3612112
2011-09-26,32.459476470947266,32.868416518707484,32.220929650470275,32.73210239909584,1880644
2011-09-27,32.93657302856445,33.15808029927839,32.56171208158344,32.86841712304284,1273121
2011-09-28,33.17512512207031,33.260320595271175,32.68099183972035,32.98769461881339,4398260
2011-09-29,33.20919418334961,33.720366867822676,32.7661773945914,32.9876846334333,9460952
2011-09-30,33.549983978271484,33.77149126996665,33.05584841651694,33.05584841651694,6946805
2011-10-03,33.17512512207031,33.44775109852809,32.783226869776406,33.37959518218242,7517061
2011-10-04,32.663944244384766,33.413663761834,32.5787487921502,32.98768650066119,2740436
2011-10-05,32.68098449707031,33.072882661313905,32.544670383930445,32.73210084507614,3503641
2011-10-07,33.14104080200195,33.68629266926008,32.88545442255123,33.02176854490314,4435678
2011-10-10,33.413665771484375,33.5329403362163,32.919532581019396,32.919532581019396,8326437
2011-10-11,33.63517379760742,33.75444604576949,33.226233772267214,33.567015586001,5044978
2011-10-12,33.7714958190918,34.010042698683044,33.43071390222564,33.9759658936416,4905765
2011-10-13,33.856685638427734,34.0441161235861,33.498864223320844,33.77149017345347,3531871
2011-10-14,33.70332717895508,34.09522531102633,33.58405262863371,33.65220852407117,5039179
2011-10-17,33.345516204833984,33.80557268643001,33.158085700810595,33.66925854210613,1605713
2011-10-18,33.4477424621582,33.63517291701966,33.05584199997978,33.05584199997978,2025955
2011-10-19,34.06114959716797,34.24858004886057,33.549976898592405,33.73740503921052,5145909
2011-10-20,33.73741912841797,34.04412426229225,33.635186394868654,33.771498246984706,2881549
2011-10-21,33.73741912841797,34.112280188350276,33.481832672393786,33.652223643076574,2127672
2011-10-24,34.333778381347656,34.50416929517917,34.11226880672189,34.16338746751615,3334756
2011-10-25,35.40724563598633,35.69691115828639,34.28266497027581,34.35082088403023,7605862
2011-10-28,35.782108306884766,36.804453994387174,35.185739989175026,35.952499254801836,8504582
2011-10-31,35.73097610473633,35.98656242982276,35.23684300511741,35.78209475639817,4561310
2011-11-01,35.32204818725586,35.83322097839025,35.100540902194254,35.52651822813958,2155435
2011-11-02,35.134605407714844,35.42427081243113,34.89605865087007,35.10052862020793,2429706
