Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
512,2009-11-10,34.725860595703125,35.65012326632397,34.494795487695626,35.65012326632397,2700520
513,2009-11-11,35.83167266845703,35.963709224025365,34.65983984307297,34.94041808330336,3211200
514,2009-11-12,35.105464935302734,36.343318278410145,34.84138958528769,36.343318278410145,7034805
515,2009-11-13,34.57732009887695,35.402554255070584,34.36275787511205,35.154984008212494,5050823
516,2009-11-16,34.64332580566406,35.270504879815185,34.362745398992494,34.98992447314362,6037955
517,2009-11-17,34.62681579589844,34.791862543929774,34.24720917086227,34.791862543929774,4578478
518,2009-11-18,34.47829055786133,34.923915646196924,34.34625175352456,34.6598425147051,3519599
519,2009-11-19,34.527801513671875,34.82488712558555,34.36275469769452,34.593819792344675,3934390
520,2009-11-20,35.25401306152344,35.38604963297635,34.560815464918264,34.69285203637118,4677765
521,2009-11-23,35.05595397949219,35.386047628012406,34.791878612957845,35.32002934602652,2821321
522,2009-11-24,34.28022384643555,35.154973124335534,34.18119533063307,35.154973124335534,5439086
523,2009-11-25,34.5608024597168,34.61031559573215,34.26371692785436,34.329737427328304,1865683
524,2009-11-26,34.032657623291016,34.5608082764317,33.86761082400836,34.29673294986136,5780245
525,2009-11-27,33.71906280517578,34.164689974791344,33.14139911642453,33.966632957497744,7226035
526,2009-11-30,32.9433479309082,34.247219421493035,31.375403355304606,33.9996492253451,34539390
527,2009-12-01,33.83460235595703,34.13168569526656,33.009368370552274,33.66955555887608,9492411
528,2009-12-02,34.016170501708984,34.23073279750678,33.603553285088225,33.867628751443846,4964876
529,2009-12-03,34.032657623291016,34.263722694568635,33.95013422364969,34.06566787858374,3578736
530,2009-12-04,34.24721908569336,34.46177902481492,33.75207869825242,33.834602096159244,3567645
531,2009-12-07,34.16469955444336,34.395764647015625,34.131689296108455,34.31324123976905,4545289
532,2009-12-08,34.5608024597168,34.74235435608994,34.065662145202836,34.26371692785436,4206166
533,2009-12-09,34.32974624633789,34.79187642983205,34.263725729903854,34.52780107986795,3096689
534,2009-12-10,34.82489013671875,35.055955251347946,34.32974964597436,34.32974964597436,3347394
535,2009-12-11,34.7093505859375,35.23750124878425,34.57731403952107,34.989931045310556,2530102
536,2009-12-14,34.64332580566406,34.90740108748611,34.51128704545798,34.659830930513586,1458861
537,2009-12-15,34.64332580566406,34.8248777018286,34.39575564869154,34.70934406647205,2359025
538,2009-12-16,34.511295318603516,34.725857515902554,34.18120169684251,34.494792428387974,3602393
539,2009-12-17,34.5443115234375,34.95692862167579,34.44528297214211,34.95692862167579,1264927
540,2009-12-18,34.511295318603516,34.742362644708734,34.19770682564869,34.511295318603516,1671508
541,2009-12-21,34.511295318603516,34.626828981656125,34.263725102282756,34.34624850772301,1309866
542,2009-12-22,35.15497970581055,35.45206307024568,34.34624854084369,34.54430560952754,3246132
543,2009-12-23,36.161766052246094,36.45884941956792,35.254008582707485,35.32002686004671,9531688
544,2009-12-24,35.91419219970703,36.72292105211934,35.66662200578956,36.145257266311916,3529789
545,2009-12-29,36.211273193359375,36.75592892788166,36.04622640809631,36.227778319603736,3582130
546,2009-12-30,35.930694580078125,36.47534806962101,35.831666062363894,36.14525450296708,1887030
547,2009-12-31,36.35982131958008,37.26757879998677,36.06273794870143,36.21127963414076,8785123
548,2010-01-04,37.1025390625,37.35010933165195,36.34332536130692,36.376333387372505,4353415
549,2010-01-05,37.21806716918945,37.76272078421401,37.05302034783767,37.30059057986534,4374738
550,2010-01-06,37.48214340209961,37.762721661763386,37.3005914466755,37.498648532336496,5549959
551,2010-01-07,37.81223678588867,38.043304144074206,37.20156484400234,37.59767679739176,4535147
552,2010-01-08,37.91126251220703,38.22484876825164,37.647184927074335,37.9937859180895,3809958
553,2010-01-11,38.093605041503906,38.541180839714556,37.994145751571686,38.4582965991851,3041300
554,2010-01-12,37.54656982421875,38.29252798641815,37.39737864145465,37.86153173585052,2569224
555,2010-01-13,38.11018753051758,38.29253107505975,37.0658446701753,37.546572852692016,3322262
556,2010-01-14,38.905860900878906,39.28712739530022,38.14332341527976,38.29251680284991,6747297
557,2010-01-15,39.33686447143555,40.265170564823826,38.905868265162056,39.23740519206701,11273753
558,2010-01-18,38.98875427246094,39.784442033917465,38.82298580145926,39.37002085641328,4085821
559,2010-01-19,38.541175842285156,39.41974777862611,38.342252791456175,38.95559699119667,4992784
560,2010-01-20,38.75668716430664,39.10480374622545,38.42515013205565,38.541188992695254,3697700
561,2010-01-21,37.679195404052734,38.939038944849734,37.48027451475291,38.62407693546068,3555527
562,2010-01-22,37.89468002319336,38.11018263493407,36.38618872155402,36.469072957836566,4943166
563,2010-01-25,38.22622299194336,38.78983768618113,37.148729998859615,37.89468599457016,2912852
564,2010-01-27,37.563140869140625,38.922440833850466,37.19844937342076,38.22621243234109,8252922
565,2010-01-28,37.762062072753906,39.10478925380462,35.905456729242765,38.42513589151758,11600411
566,2010-01-29,37.36422348022461,37.69576043618188,36.81718840224666,37.430530421740286,3996285
567,2010-02-01,37.447113037109375,37.679188489560914,37.13215333389805,37.21503758465783,2078776
568,2010-02-02,37.69576644897461,38.29253351456286,37.29792248804219,37.5963048966467,3466800
569,2010-02-03,37.447113037109375,37.87811159073607,37.29792183541761,37.795227339976286,2006355
570,2010-02-04,37.13214874267578,37.87810690727944,37.03268720438617,37.29791722369882,2254939
571,2010-02-05,35.6070671081543,36.80060071188524,35.47445326257452,36.66798686630546,4391981
572,2010-02-08,35.971771240234375,36.12096243121316,35.40815882521506,35.971771240234375,1831316
573,2010-02-09,35.83915328979492,36.1375356379664,35.65680752218845,35.83915328979492,1113258
574,2010-02-10,35.57392883300781,36.021502425045114,35.49104458466248,35.97177277538957,1023345
575,2010-02-11,35.491031646728516,35.88887544407992,35.457877060124936,35.640222789688,640478
576,2010-02-15,34.778228759765625,35.971762494161545,34.74507417055188,35.57391866548907,1575236
577,2010-02-16,35.391578674316406,35.64023138870143,34.745079818212275,34.81138900741803,1192982
578,2010-02-17,35.50761032104492,35.72310839721473,35.37499421785101,35.64022417586043,989784
579,2010-02-18,35.8557243347168,36.28672276046944,35.2092278202771,35.5573420198611,1713670
580,2010-02-19,35.52419662475586,35.85573361524201,35.308698480291504,35.85573361524201,1267093
581,2010-02-22,35.474464416503906,35.922040220724966,35.39158017486142,35.60707830378032,835164
582,2010-02-23,35.34185028076172,35.540773371311886,35.15950448915392,35.47446642392152,801182
583,2010-02-24,35.22581100463867,35.44130912935516,35.0268879292243,35.20923370695766,906081
584,2010-02-25,35.292118072509766,35.47446385089169,34.84454227542495,35.47446385089169,1650113
585,2010-02-26,35.65680694580078,36.10438046082303,35.14292424480894,35.4744611811419,1548385
586,2010-03-02,35.65680694580078,36.30330352197431,35.4744611811419,35.673384242293174,780476
587,2010-03-03,36.03807830810547,36.137539851886885,35.32527245132119,35.32527245132119,1578097
588,2010-03-04,36.07122802734375,36.30330343252928,35.905459559585694,36.13753496477123,1157814
589,2010-03-05,35.888885498046875,36.35303635025505,35.80600125669692,36.137538222096744,766252
590,2010-03-08,36.485652923583984,36.701151054330126,35.97177017136745,36.13753865605801,1998979
591,2010-03-09,36.07122802734375,36.601685775142286,35.97176649701317,36.46907190028734,1368556
592,2010-03-10,36.170692443847656,36.3696132720026,35.855730531272556,36.104383252750424,1572349
593,2010-03-11,35.40815734863281,36.53538213166419,35.17607967414493,36.13753822285188,4256779
594,2010-03-12,35.24238204956055,35.60707356358956,34.99372935773494,35.15949781895201,7813231
595,2010-03-15,34.69534683227539,35.30869103468951,34.54615566769263,35.30869103468951,2420100
596,2010-03-16,34.79480743408203,34.894268957288695,34.330654408577125,34.49642286446204,1690093
597,2010-03-17,35.25896453857422,35.42473527258595,34.84454332449234,34.84454332449234,2067076
598,2010-03-18,35.17607879638672,35.44130881176955,33.8665082653839,34.99373302028734,2257266
599,2010-03-19,35.8723030090332,36.220417222003334,35.01030612438134,35.14292224037781,3363560
600,2010-03-22,35.65680694580078,36.17068964679262,35.358422354073866,35.4744611811419,2178427
601,2010-03-23,35.789424896240234,36.104384571944514,35.40815827539489,35.72311795109918,1381649
602,2010-03-25,35.292118072509766,35.95519199507754,35.1429268896078,35.95519199507754,3128139
603,2010-03-26,35.391578674316406,35.64023138870143,35.093194068027074,35.32526948511065,2059990
604,2010-03-29,35.391578674316406,35.68996103222689,35.17607830615541,35.623654091399985,1977720
605,2010-03-30,35.374996185302734,35.640226158063456,35.30868925420718,35.39157348017125,1369034
606,2010-03-31,35.52419662475586,35.67339006917791,34.91085229300483,35.47446697553458,1719363
607,2010-04-01,35.35842514038086,35.67338705341973,35.30869549536363,35.64023245782229,928358
608,2010-04-05,35.65680694580078,35.8888823515581,35.39157694705866,35.805998117474864,1444077
609,2010-04-06,35.54076385498047,35.80599382190349,35.441302336337024,35.80599382190349,2818200
610,2010-04-07,36.65141677856445,36.800607946264726,35.50761482835742,35.50761482835742,3932498
611,2010-04-08,36.850337982177734,37.43052761154368,35.85572718897897,37.13214527293554,4525961
612,2010-04-09,36.3530387878418,36.9498058152524,36.2370021911986,36.866921568344786,2218499
613,2010-04-12,35.9551887512207,36.634839910210715,35.83915217426745,36.17068910564026,854787
614,2010-04-13,35.723121643066406,36.20384985549587,35.607082790792745,35.64023739097929,1196945
615,2010-04-15,35.68995666503906,36.10437780497028,35.57392009488547,35.97176393954372,1834504
616,2010-04-16,35.77284240722656,35.8723039346958,35.507614665146825,35.573921600666765,3410045
617,2010-04-19,35.65680694580078,35.77284352449007,35.30869271297542,35.60707505632359,1997149
618,2010-04-20,35.789424896240234,36.087809521943505,35.32527178349481,35.6402337075781,2663183
619,2010-04-21,36.485652923583984,36.866919539020685,35.772847090387195,35.80600168667689,4408329
620,2010-04-22,36.0214958190918,37.016106616834875,35.6733838385847,36.369610047977616,3257926
621,2010-04-23,36.3530387878418,36.469077632864085,35.93861755330376,36.137540645233656,1225052
622,2010-04-26,36.601688385009766,36.916650294911285,36.3696129632762,36.46907450069884,1204934
623,2010-04-27,37.529991149902344,38.010719276010946,36.50222795759753,36.55195760056852,11718037
624,2010-04-28,38.093605041503906,39.95021292871537,35.83915549780573,37.29791723177266,8993805
625,2010-04-29,36.6182746887207,37.76207702944619,36.33646955315673,37.76207702944619,5294606
626,2010-04-30,36.485652923583984,36.96638107951082,36.402768681238705,36.96638107951082,1318467
627,2010-05-03,36.253578186035156,36.45249902242979,36.1706939421093,36.45249902242979,1557313
628,2010-05-04,35.64023208618164,36.452497186059645,35.52419325117954,36.27015140893302,1045708
629,2010-05-05,35.55735397338867,35.70654518097102,35.20923965677701,35.474469719356335,1404451
630,2010-05-06,35.391578674316406,35.64023138870143,34.94400288907183,35.30869443618807,1322298
631,2010-05-07,35.14292907714844,35.391581813589234,34.827967145620185,34.97716058618791,5243780
632,2010-05-10,35.83915328979492,36.021496809022615,35.209231751552444,35.2423840966944,1121466
633,2010-05-11,35.391578674316406,36.10438222286859,35.29211713888663,36.10438222286859,838559
634,2010-05-12,35.424739837646484,35.68996765013466,35.17608482877509,35.673392598138605,1266616
635,2010-05-13,35.922027587890625,36.004911800384924,35.308683516081594,35.64022036605877,1612426
636,2010-05-14,35.22581100463867,35.93861456951219,34.97715828456016,35.557347964743364,1711958
637,2010-05-17,34.36381912231445,35.109777393547795,34.164896017300535,34.81139498440616,1851642
638,2010-05-18,34.479854583740234,34.79481426205205,34.18146995556665,34.79481426205205,1361316
639,2010-05-19,34.048858642578125,34.47985719476962,33.849935542065374,34.47985719476962,2450689
640,2010-05-20,34.513004302978516,34.67877277876377,33.568125340029866,33.89966229160038,2116627
641,2010-05-21,34.26435852050781,34.546165885700034,33.26974746460017,33.53497752918474,1432024
642,2010-05-24,34.065425872802734,34.496422049215,33.84992553621807,34.3472308921201,3809046
643,2010-05-25,33.45209884643555,33.89967479549567,33.1702914343044,33.81679052703118,2621138
644,2010-05-26,34.21462631225586,34.47985635703568,33.94939626747604,34.115164764416036,1674436
645,2010-05-27,33.60127258300781,34.645615170874,33.220006045957646,34.645615170874,4522469
646,2010-05-28,34.16490173339844,34.44670913792056,33.60128917273383,33.60128917273383,1223573
647,2010-05-31,34.24777603149414,34.36381486978898,33.866509417175024,34.231200981776844,3962642
648,2010-06-01,34.49642562866211,34.81138751878422,34.09858175233479,34.81138751878422,2173677
649,2010-06-02,34.612464904785156,34.69534914044277,34.14831408445401,34.612464904785156,1067731
650,2010-06-03,35.01029968261719,35.12633848171606,34.61245590458679,34.77822433279764,855327
651,2010-06-04,35.06003952026367,35.1926533935902,34.745077636450425,35.142923753187425,730766
652,2010-06-07,34.629051208496094,34.79481972292718,33.816785937459635,34.61247390737711,1110289
653,2010-06-08,34.16490173339844,34.81140080866922,34.03228780678781,34.629054973294885,1369731
654,2010-06-09,33.96596145629883,34.43011218288645,33.86649994392196,34.16488223267423,2036943
655,2010-06-10,33.800201416015625,34.38039109258558,33.65101023457341,34.08200648132227,2079894
656,2010-06-11,33.617862701416016,34.148322845063625,33.55155574555491,33.982554331221166,1791437
657,2010-06-14,34.16490173339844,34.26436330254622,33.71732804480284,34.13174937593559,1700881
658,2010-06-15,34.24777603149414,34.314085223879175,33.982548255469865,34.18146908748807,1047592
659,2010-06-16,34.03227996826172,34.54616275018157,33.94939572112558,34.24777811146403,1289944
660,2010-06-17,34.09859085083008,34.26435936422988,33.899669983777926,34.03228389514603,662067
661,2010-06-18,34.09859085083008,34.446705178645544,33.78363112504632,34.01570659413017,1111519
662,2010-06-21,34.280941009521484,34.3969798829582,34.09859517199793,34.21463404543464,1131800
663,2010-06-22,34.01569366455078,34.39696244947528,33.849925214160606,34.314078224280195,1139377
664,2010-06-23,33.916236877441406,34.09858264799152,33.78362299797522,33.81677759203118,1355354
665,2010-06-24,33.63443374633789,34.082007301434444,33.485242561305704,33.84993187489783,2329371
666,2010-06-25,33.60127258300781,33.88307984839516,33.45208142713508,33.518388357703124,1672844
667,2010-06-28,34.23119354248047,34.396961990659484,33.61784938486672,33.61784938486672,2401306
668,2010-06-29,33.99911880493164,34.72850183759132,33.84992763857077,34.396964913065524,1542276
669,2010-06-30,34.513004302978516,34.64562043263403,33.68416192405223,33.81677805370775,2708253
670,2010-07-01,34.23119354248047,34.49642126086411,33.98254087021195,34.38038469616589,1450319
671,2010-07-02,34.33066177368164,34.56273946041201,34.181470581054306,34.34723907250225,1534161
672,2010-07-05,33.849937438964844,34.44670452556583,33.153711044913116,34.148322106455,1409644
673,2010-07-06,33.83335876464844,33.96597491649747,33.750474512885,33.84993606467697,765539
674,2010-07-07,34.048858642578125,34.74508499761437,33.99912674326034,34.148320192834504,4099698
675,2010-07-08,33.81678009033203,34.47985403340686,33.767048195574034,34.47985403340686,2147848
676,2010-07-09,33.800201416015625,34.04885413454561,33.70073987892785,33.98254719261339,2076435
677,2010-07-12,33.468666076660156,33.982548836151416,33.38578183314153,33.86650999587374,4188571
678,2010-07-13,33.48523712158203,33.634428282377904,33.23658443746272,33.418927940447354,3777184
679,2010-07-14,33.38578414916992,33.81678269504166,33.302899899901476,33.78362809598262,2928502
680,2010-07-15,33.40236282348633,33.700745233781994,33.336053622639064,33.6510155815258,3552196
681,2010-07-16,33.269744873046875,33.63443646449034,33.15370827459059,33.63443646449034,1309829
682,2010-07-19,33.17028045654297,33.61785625747711,32.85532079029028,32.85532079029028,3056097
683,2010-07-20,33.10397720336914,33.36920725391733,33.05424755255725,33.31947760310543,2241425
684,2010-07-21,33.120548248291016,33.26973942093115,33.021086717071334,33.26973942093115,1373142
685,2010-07-22,33.63443374633789,34.048854953860044,33.15370559528798,33.3857810218246,5819774
686,2010-07-23,33.48523712158203,33.949387899253324,33.35262100769125,33.949387899253324,1826820
687,2010-07-26,33.48523712158203,33.634428282377904,33.153700209422944,33.48523712158203,1879489
688,2010-07-27,33.534976959228516,33.750475118327536,33.2034399462274,33.2034399462274,2785906
689,2010-07-28,33.56813049316406,34.015704097465175,33.40236199193124,33.65101474378047,3199899
690,2010-07-29,33.269744873046875,33.80020496089571,33.07082402638791,33.22001522347692,2312762
691,2010-07-30,33.28630447387695,33.551534376777376,33.20342026974419,33.31945905488123,1285466
692,2010-08-02,33.33604431152344,33.617851591274736,33.25316008199407,33.4852377233792,778568
693,2010-08-03,33.120548248291016,33.41893059357129,33.05424131027082,33.41893059357129,1708893
694,2010-08-04,33.20344161987305,33.319480479624175,32.70613607530429,33.319480479624175,1886451
695,2010-08-05,32.755859375,33.418933305773024,32.656397835708255,33.004512099039886,1508701
696,2010-08-06,33.0045051574707,33.56811967879047,32.82215941518363,32.90504363909789,3922176
697,2010-08-09,33.86650466918945,33.94938889967165,33.35262199052409,33.402353877840596,3155186
698,2010-08-10,33.651004791259766,34.13173285298043,33.50181138557186,34.13173285298043,2033594
699,2010-08-11,33.20344161987305,33.6841698632803,33.15371196476792,33.48524899448043,1383082
700,2010-08-12,33.07081985473633,33.22001103300592,32.987933368610065,33.021087963060566,746648
701,2010-08-13,33.783626556396484,33.88308810066179,33.037668346975266,33.269743784674944,2838836
702,2010-08-16,34.910850524902344,35.64023366573467,33.94939420053827,33.94939420053827,10437835
703,2010-08-17,34.8113899230957,35.57392538360991,34.67877378957472,35.292118067209366,4272775
704,2010-08-18,34.46327590942383,35.22581137536554,34.032277407075995,35.02688829785764,2042150
705,2010-08-19,34.59588623046875,35.142923513054846,34.19804236482894,35.142923513054846,2150678
706,2010-08-20,34.21462631225586,34.84454570127619,34.148319363155686,34.645624853975676,1350531
707,2010-08-23,34.59588623046875,34.778231991330784,33.91623507546228,34.38038812569098,1558660
708,2010-08-24,34.16490173339844,34.794823505747985,33.99913320094534,34.794823505747985,1419761
709,2010-08-25,34.16490173339844,34.47986374376302,33.93282623764002,33.982558146403726,1708531
710,2010-08-26,34.96057891845703,35.20923162382416,34.14831386393352,34.446696211022555,6819779
711,2010-08-27,34.59588623046875,35.30869197776966,34.38038812569098,35.10976892076041,3318728
712,2010-08-30,36.054656982421875,36.303309727172945,34.81139325866651,34.94400715651543,12599675
713,2010-08-31,36.07122802734375,36.717724601924424,35.64022956149706,36.10438037186812,7251681
714,2010-09-01,35.8723030090332,36.369608385168064,35.573920682703736,36.0712260588386,4105554
715,2010-09-02,35.67339324951172,36.17069877957644,35.491047438812124,36.17069877957644,2077611
716,2010-09-03,35.805999755859375,36.170691301864416,35.739692815234505,35.93861363710911,2025354
717,2010-09-06,35.822574615478516,36.07122731218574,35.47446039041266,35.47446039041266,1657041
718,2010-09-07,35.70545196533203,36.30779354399776,35.55486713801104,36.30779354399776,2364772
719,2010-09-08,35.63853073120117,35.83931204263667,35.38755522659784,35.70545707855231,2119627
720,2010-09-09,34.96927261352539,35.805857865582674,34.852149770484274,35.77239354774729,4325702
721,2010-09-13,35.32062911987305,35.638533263800994,35.08638575280686,35.40428762735256,2223035
722,2010-09-14,35.15330505371094,35.58832965922172,34.985988072313084,35.170037205727084,2096762
723,2010-09-15,35.75564956665039,35.90623439879757,35.15330569929797,35.15330569929797,3700295
724,2010-09-16,35.354087829589844,36.10701427762187,35.23696502992099,35.772380300718744,1645185
725,2010-09-17,35.220245361328125,35.621805796198004,35.13658684283929,35.554879435283446,3999245
726,2010-09-20,35.354087829589844,35.55486912348447,35.270429335364064,35.404282018372555,1658444
727,2010-09-21,35.354087829589844,35.80584460616182,35.23696502992099,35.655257501049896,4168036
728,2010-09-22,35.4210205078125,35.73892465824812,35.23697133371354,35.38755846576507,2530696
729,2010-09-23,35.15330505371094,35.55486762457123,35.036184528361524,35.33735418712494,1296047
730,2010-09-24,35.32062911987305,35.40428762735256,34.95253304859255,35.15331210491402,2212027
731,2010-09-27,35.4210205078125,35.83931532315504,35.23697133371354,35.83931532315504,1731020
732,2010-09-28,35.77238082885742,35.85603932431833,35.33735619858434,35.47121115295094,3076594
733,2010-09-29,36.358001708984375,36.96034351923985,35.83932068983084,35.83932068983084,11684464
734,2010-09-30,35.63853073120117,36.74282340533224,35.52140792130011,36.40818939919446,5236368
735,2010-10-01,36.30781173706055,36.558787331481255,35.77239622787654,35.77239622787654,3875195
736,2010-10-04,36.70935821533203,36.97706586768924,36.09028668047439,36.55877337006299,4550532
737,2010-10-05,37.4455451965332,37.67979076466343,36.675888967699365,36.70935099930254,10282420
738,2010-10-06,37.39535140991211,38.031154980293984,37.12764380734757,37.64632686180732,5975746
739,2010-10-07,36.55876541137695,37.612861368170144,36.27432566715959,37.39535022450855,5825104
740,2010-10-08,36.64242935180664,37.043989668059346,36.35798956521245,36.64242935180664,2872678
741,2010-10-11,36.77629470825195,37.39536868330418,36.64244197983223,37.34517447749245,2923343
742,2010-10-12,36.625709533691406,36.859952941276966,36.207416923937664,36.80975873585958,1328063
743,2010-10-13,36.75956344604492,37.144391727912975,36.57551424930615,36.74283128827184,2785869
744,2010-10-14,35.78911590576172,37.077457748868675,35.4712140509144,36.943602783566256,6206210
745,2010-10-15,35.72218322753906,36.29106048846385,35.370817126285544,35.80584171500981,3825540
746,2010-10-18,35.72218322753906,36.374718975934606,35.40427915964482,36.27432833709335,2661071
747,2010-10-19,35.25370407104492,35.973168623595654,35.06965489390951,35.87277795703249,2506333
748,2010-10-20,34.88560104370117,35.554868995090594,34.718284055853815,35.40428189052246,1611212
749,2010-10-21,35.33735275268555,35.80584164321138,35.20350008075343,35.57159606325761,5077785
750,2010-10-22,35.77238082885742,36.408186755989455,35.370820504521475,35.789112981825994,7613777
751,2010-10-25,34.718292236328125,36.10702265492709,34.584437252881614,35.83931722679892,4373958
752,2010-10-26,34.19960403442383,34.93579839369514,34.065749070404074,34.80194569905748,3559839
753,2010-10-27,34.082481384277344,34.55097035646851,33.998822882391295,34.41711539182156,4326267
754,2010-10-28,33.44667434692383,34.36691777602838,33.19569886625895,34.36691777602838,12789477
755,2010-10-29,33.597259521484375,34.13267479340781,33.463406838194466,33.496868874326,2557085
756,2010-11-01,33.6809196472168,34.03228579459855,33.56379684162888,33.73111383853619,3644082
757,2010-11-02,33.49687194824219,33.61399475890532,32.81087177731978,33.463409909039946,8722079
758,2010-11-03,33.61399459838867,33.664188791643404,33.14550562735542,33.46340974924238,5792586
759,2010-11-04,33.96535873413086,34.919064234780684,33.463407753984015,33.7311131278901,7578044
760,2010-11-08,32.911258697509766,33.262624820228964,32.22525860446407,32.543160422397875,23828591
761,2010-11-09,34.73501968383789,35.136582336590116,32.92799682398194,33.02838748717,37552410
762,2010-11-10,34.13267517089844,35.220235610147995,34.01555236968802,34.80194313351355,23142609
763,2010-11-11,33.8817024230957,34.70155528967992,33.73111530383194,34.13267792935916,9305659
764,2010-11-12,33.31282043457031,34.115943359374924,33.128771289132885,33.74784506850007,8655373
765,2010-11-15,33.86497497558594,34.40038810173407,33.46341456362923,33.46341456362923,6781511
766,2010-11-16,33.51361083984375,34.04902626853643,33.42995232094693,34.04902626853643,5839719
767,2010-11-18,33.93189239501953,34.21633217448289,33.27935661379503,33.83150175112765,11698558
768,2010-11-19,34.099205017089844,34.55096172213271,33.5637898310673,33.630718431356264,13151040
769,2010-11-22,33.9486198425293,34.099204652807714,33.02837656158382,33.79803503225089,16159489
770,2010-11-23,32.944725036621094,33.59726086517527,32.45950393417994,33.162236223011824,29650997
771,2010-11-24,32.49296569824219,32.87779385001259,32.124867429206475,32.292184411607835,29495589
772,2010-11-25,32.30891799926758,32.54316133116097,31.221357565336476,31.79023487690098,297127250
773,2010-11-26,32.27545928955078,32.37584767829358,31.2715572470656,32.04121366413185,108003635
774,2010-11-29,31.405405044555664,32.12486715498743,31.120965269148616,32.041208664500864,47311917
775,2010-11-30,31.77351188659668,31.823706086684073,30.719413260319822,31.154437982146028,56380039
776,2010-12-01,32.409305572509766,32.5431582439274,31.58945285396794,31.65637918967676,49377032
777,2010-12-02,33.128780364990234,33.16224468037643,32.30892733185398,32.593367204488985,69791050
778,2010-12-03,33.396488189697266,33.580537386161154,32.54317083837019,33.12878047387547,70133580
779,2010-12-06,33.36302185058594,33.56380090958003,33.06184985802136,33.46341251477413,35990183
780,2010-12-07,33.11204147338867,33.29608834982202,32.827601678093934,33.11204147338867,22324627
781,2010-12-08,32.743953704833984,33.045123480678654,32.55990449986994,32.86107654509729,8690959
782,2010-12-09,31.991025924682617,32.87780533338639,31.790244567920485,32.727220450506096,19659317
783,2010-12-10,32.15834045410156,32.275463281296474,31.656389370778964,31.92409706909417,12656908
784,2010-12-13,32.76066970825195,32.87779022137754,32.10813400278166,32.158328184209545,10228525
785,2010-12-14,32.47623825073242,32.96145711611029,32.37584759287235,32.794140109470874,12502825
786,2010-12-15,32.34238052368164,32.559891690735334,32.208525577556316,32.459501048486786,7532899
787,2010-12-16,32.15834045410156,32.37585168245505,31.90736491244026,32.359121795183576,10117565
788,2010-12-20,32.074668884277344,32.49296128344766,31.95754610475705,32.041204584591114,12117884
789,2010-12-21,32.50970458984375,32.82760646843322,32.09141204712544,32.12487408891353,13693395
790,2010-12-22,32.777408599853516,32.89452913706728,32.509700948621706,32.59335944779527,11598882
791,2010-12-23,32.54316329956055,32.827603107238325,32.49296910732661,32.64355395341047,4611659
792,2010-12-24,32.71048355102539,32.7941420593192,32.292191009556355,32.292191009556355,4676656
793,2010-12-27,32.359127044677734,32.727223203866316,32.24200419848244,32.62683251703932,5508784
794,2010-12-28,32.1750602722168,32.442767867871105,32.09140179041117,32.29218078511573,6071879
795,2010-12-29,32.02448272705078,32.29218811408137,31.957554110911058,32.14160326653114,10314957
796,2010-12-30,32.325653076171875,32.643554931739125,31.673117210663914,32.02448337497808,31947999
797,2010-12-31,32.89452362060547,32.96144995484426,32.37584055883691,32.426037011552246,12208677
798,2011-01-03,32.89452362060547,33.04510843998817,32.74393880122276,32.9447200733208,5686478
799,2011-01-04,32.92799377441406,33.09531077443763,32.710480312754186,32.944725928292826,9878712
800,2011-01-05,32.827598571777344,33.07857403703636,32.693745898058566,32.9279892117573,6557909
801,2011-01-06,33.128780364990234,33.37975819162161,32.727219927268656,32.8610749194309,16916733
802,2011-01-07,32.743953704833984,33.42995404912761,32.50971029369005,33.128782003900255,15775814
803,2011-01-10,32.1750602722168,32.994912940035604,32.10813394064861,32.7272053443813,11747099
804,2011-01-11,32.14160919189453,32.794145164496406,31.85717159839243,32.39258474054006,8402847
805,2011-01-12,32.54316329956055,32.61009191504853,31.957553799715043,32.35911641511474,5356220
806,2011-01-13,32.375850677490234,32.61009632460894,32.27546227944777,32.52643781331865,5840003
807,2011-01-14,32.660282135009766,33.178965225665046,32.20852538232057,32.29218387212362,13619178
808,2011-01-17,32.71048355102539,32.7941420593192,32.00775344298678,32.292191009556355,10222664
809,2011-01-18,33.011653900146484,33.09531240427819,32.52643503005903,32.52643503005903,8525103
810,2011-01-19,32.76066970825195,33.12876566728008,32.593352744316924,32.743937557982136,8181638
811,2011-01-20,33.09531021118164,33.12877224898763,32.45950426028376,32.45950426028376,8113388
812,2011-01-21,33.078575134277344,33.12876932124143,32.7606733216139,32.87779384765737,7263505
813,2011-01-24,32.97819137573242,33.21243474610352,32.760680160969756,32.84433866962959,10580288
814,2011-01-25,32.92799377441406,33.27935992833997,32.81087096664474,33.12877281281311,5774233
815,2011-01-27,33.06185531616211,33.29609872501732,31.171173617580383,32.89453827135372,21308494
816,2011-01-28,32.30891799926758,33.06184445352757,31.85716348834073,32.961453805749855,12161301
817,2011-01-31,32.30891799926758,32.92799176941189,31.85716348834073,32.07467466737418,10372393
818,2011-02-01,32.007755279541016,32.660291227797735,31.957558810055172,32.459509888619166,5685819
819,2011-02-02,31.974285125732422,32.29218696354126,31.57272479011168,32.141602121356236,9759510
820,2011-02-03,33.011653900146484,33.11204455898096,31.80697053289707,31.957555386457702,8272335
821,2011-02-04,32.55989074707031,33.53033056817151,32.50969656209168,32.94472115297279,13585721
